성명,선거구일,선거구이,여당평가,당선여부,득표수,학력,과목,경력지역,인지도,지역구분
김병현,서울,서초구,47.25,False,0.5668395130631371,,,True,0.16432437919458162,1
김덕배,,서초구,47.25,False,-0.42328360203055815,연세대,,True,0.010569195260910573,1
,서울,강남구,47.25,,,,,False,0.0007264576437536549,1
이경희,서울,강남구,47.25,False,0.035791018463602116,,,False,,1
김진수,서울,강남구,47.25,True,,,행정,True,0.5932412760741763,1
김동수,서울,강남구,47.25,False,0.34982593689305563,,법,False,0.05761994048717976,1
성백열,서울,강남구,47.25,True,,,행정,False,,1
윤자유,서울,강남구,47.25,False,0.576392472389426,고려대,,False,2.2298922974195247e-05,1
김현기,서울,강남구,47.25,True,,,행정,True,0.04809947965081003,1
유시수,서울,강남구,47.25,False,1.6389360873560896,연세대,행정,False,2.299348141425879e-07,1
주찬식,서울,송파구,47.25,True,,,경영,False,0.0001134731995680355,1
서창열,서울,송파구,47.25,False,,,,True,1.3779042729164155e-06,1
장금성,서울,송파구,47.25,False,-1.4205401579248398,,행정,False,0.00029375726324632227,1
전종민,서울,송파구,47.25,True,,,,False,0.0001624220815363466,1
김상진,서울,송파구,47.25,False,4.694458039604875,,경영,False,0.016536737871188742,1
진두생,서울,,47.25,True,,,행정,True,0.00014928148487822367,1
강은영,서울,,47.25,False,0.8287796101784798,,,True,0.003683026250215819,1
이상무,서울,송파구,47.25,False,-1.1747024220258229,,,False,0.009032065887086363,1
강감창,서울,,47.25,True,,,,True,0.0002844254988986323,1
송인문,서울,송파구,47.25,False,2.7520468977540307,,,True,1.6881653845619206e-06,1
김영근,서울,송파구,47.25,False,,,,True,0.13028878798943794,1
조영래,서울,,47.25,False,-1.6322944767714431,서울대,,True,0.004782984750061352,1
류수철,서울,송파구,47.25,True,,,행정,False,2.1089409888209353e-06,1
이규석,서울,송파구,47.25,False,3.0538728202119034,,행정,False,0.015789100303952187,1
이정현,서울,송파구,47.25,False,-2.0909132806542243,,,False,0.816182724037399,1
김원태,,송파구,47.25,False,,고려대,행정,False,0.0018480278449599218,1
최조웅,,송파구,47.25,True,4.595119850134589,연세대,행정,True,0.0008480105269248418,1
조상원,서울,강동구,47.25,,,,행정,False,0.001191685409309655,1
이정훈,서울,강동구,47.25,True,4.595119850134589,,정치,False,0.04178191009733352,1
어민규,서울,강동구,47.25,False,-1.4099469160290827,,경영,False,3.1327616123048433e-06,1
김영철,서울,,47.25,True,,,,False,0.8087480207879849,1
안동규,서울,강동구,47.25,False,2.6770161518867828,,,True,0.0011459674662273056,1
이번송,서울,강동구,47.25,False,-2.8852791861579474,,경제,True,4.30573045515905e-06,1
이국희,서울,강동구,47.25,False,-0.8285937511027507,,정치,True,0.0012290095892103993,1
윤동환,서울,강동구,47.25,False,-1.6744593420698974,,,False,0.05123182531356856,1
이광국,서울,강동구,47.25,False,,고려대,정치,True,0.0014297007784468939,1
양준욱,서울,강동구,47.25,True,4.595119850134589,,경영,True,0.001700962030447425,1
윤규진,서울,강동구,47.25,True,,,,True,0.03099249870343066,1
이은숙,서울,강동구,47.25,,1.4258396387720234,서울대,,False,0.026535321945710857,1
이주현,서울,강동구,47.25,False,-0.5782003150004494,,법,False,0.03381575130570385,1
이지철,서울,강동구,47.25,False,-1.1294044662584417,,행정,True,0.00018990808055867556,1
제종모,부산,중구,47.25,True,0.3982093711856787,,,True,0.4200468294559544,1
김진필,부산,중구,47.25,False,,,,True,0.369574656299792,1
박수석,부산,중구,,False,-1.6724196668834204,,,False,0.21037851424425366,1
권칠우,부산,서구,47.25,True,0.108905469079894,,,True,0.21733763214267152,1
손한진,부산,서구,47.25,False,-0.2706031309500203,,,True,0.017575240794605644,1
공한수,부산,서구,47.25,True,0.18381180204777936,,정치,False,0.6673972655689201,1
허승만,부산,서구,47.25,False,-0.366835911970141,,,True,0.09768986149380277,1
최형욱,부산,동구,47.25,True,-0.028928779171302505,,,True,0.6685965981513398,1
서상석,부산,동구,47.25,False,-1.1548019448638756,,,False,0.0032812311670179822,1
길창원,부산,동구,47.25,False,-1.2622338327260172,,,True,0.0003652707489399278,1
신태철,부산,동구,47.25,True,-0.4385684250096067,,,True,0.0014806928102847994,1
홍기열,부산,동구,47.25,False,-1.5047625254017123,,경제,False,0.04088586784982354,1
박동철,부산,동구,47.25,False,-0.4945980871442341,,법,False,0.28539033927259394,1
안성민,부산,영도구,47.25,True,0.15099794232626165,,법,True,0.0017546104756955027,1
정창범,부산,영도구,47.25,False,-0.2574835121158229,,법,False,0.0004786049731160745,1
이상호,부산,영도구,47.25,True,-0.07629872416545097,,정치,False,0.1165379882653714,1
한상철,부산,영도구,47.25,False,-0.9707752975828372,,,False,0.0011067783117610108,1
이종석,부산,영도구,47.25,False,-1.3141867230220674,,,False,0.8801220179740561,1
박석동,부산,부산진구,47.25,True,0.1244210482891418,연세대,경영,True,0.00046919775452311887,1
박구정,부산,부산진구,47.25,False,-0.2853401011456514,,행정,True,3.4274145191504745e-05,1
이대석,부산,부산진구,47.25,True,-0.3958546135836088,,경영,True,0.0025410197167338197,1
조장래,부산,부산진구,47.25,False,-0.8920410799085465,,,False,,1
김수용,부산,부산진구,47.25,False,-0.9478761088515072,,법,True,0.8754722351560211,1
김석조,부산,부산진구,47.25,True,0.034468974482888694,,,True,0.0004527333121321127,1
안수용,부산,부산진구,47.25,False,-0.7439952911512852,,,True,8.33353622410641e-05,
최용호,부산,부산진구,47.25,False,-1.833160074455893,,,True,0.04802272006760908,1
김영욱,부산,부산진구,47.25,True,-0.2647035961574326,,행정,True,0.06941812079873763,1
손한영,부산,부산진구,47.25,False,-0.8862847168101433,,,True,8.192707879806247e-06,1
조권환,부산,부산진구,47.25,False,-1.121003604580113,,,True,0.00013658100353690646,1
전일수,부산,동래구,47.25,True,0.2882856988717993,,행정,True,0.04895151686665316,1
박재완,부산,동래구,47.25,False,-0.42304060328864096,,경영,False,0.4965803052255197,1
,부산,동래구,47.25,True,0.08859771614560462,,경영,False,0.4534029255588887,1
하태견,부산,동래구,47.25,False,-0.2056485219944741,,경영,False,0.0010652523489386393,1
김춘열,부산,남구,47.25,False,-0.07677920104073213,,경영,True,0.002225372624229795,1
송순임,부산,남구,47.25,True,-0.06139052006933154,,,False,0.07837743621130792,1
김선길,,남구,47.25,True,0.2908220000038476,,경제,False,0.11924142113284746,1
서영아,부산,남구,47.25,False,-0.4233651639716133,,,True,0.2535985823964652,1
이산하,부산,남구,47.25,True,-0.19398349654179747,,법,False,0.5128190743810477,1
배수태,부산,남구,47.25,False,-0.4580856677783843,,행정,True,0.0005563636320343061,1
박형범,부산,남구,47.25,False,-1.9387782309575092,,,False,0.0331817496220676,1
손상용,부산,북구,47.25,True,-0.4313559670836251,,경영,True,0.06293073962441795,1
노기섭,부산,북구,47.25,False,-0.9690917950964892,,,True,0.2368983143380281,1
천판상,부산,북구,47.25,False,,,,True,0.003508628820108437,1
허태준,부산,북구,47.25,True,0.1487830645343408,,행정,True,0.16119549618993512,1
권태수,부산,북구,47.25,False,-0.244548850543434,,법,False,0.5354668210275105,1
이동윤,부산,해운대구,47.25,True,0.2448143038301845,서울대,외교,True,0.10644330361849352,1
허영관,부산,해운대구,47.25,False,-0.9576297419868968,,,False,2.1805186747202607e-05,1
백웅영,부산,해운대구,47.25,False,-1.8907054202389812,,행정,False,,1
권영대,부산,해운대구,47.25,True,0.2647754887834713,,정치,True,0.00697450507314785,1
김동윤,부산,해운대구,47.25,False,-0.3619045500934719,,,True,0.7479763615500813,1
김영수,부산,해운대구,47.25,True,0.13680577178923564,,법,True,0.12599870404980362,1
임채웅,부산,해운대구,47.25,False,-0.2409288983513469,,경제,False,0.0007917905892797832,1
백선기,부산,해운대구,,True,0.2607973958553294,,,True,0.011790584122558843,1
장요엘,부산,해운대구,47.25,False,-0.393732957484628,,,True,2.9458098879088373e-06,1
강경수,부산,기장군,47.25,False,-0.7759768369529013,,,False,0.05184026593915486,1
박영한,부산,,47.25,False,-1.2757744764405199,,,False,0.01942504059253242,1
박인대,부산,기장군,47.25,True,-0.24090795590922764,,경영,False,0.00041968638346867403,1
김수근,부산,기장군,47.25,True,-0.02993173185898815,,행정,False,0.9282427133472656,1
이종납,부산,기장군,47.25,False,-0.1343842711410402,,법,False,7.229373757857816e-05,1
김흥남,부산,사하구,47.25,True,-0.4166984374655404,,,False,0.002358741235186726,1
김재영,부산,사하구,47.25,False,-0.4521447873853241,,,False,0.9934324654209804,1
배진탁,부산,사하구,47.25,False,-1.4633643476328373,,경제,False,0.0005970755382418626,1
신숙희,부산,사하구,47.25,True,-0.014678505736091004,,,True,0.0033643829271397113,1
김갑민,부산,사하구,47.25,False,-0.08193966647523176,,법,True,0.000247334878451441,1
백종헌,부산,금정구,47.25,True,0.412575730643659,,,True,0.010815316529264866,1
전태욱,부산,금정구,47.25,False,-0.5474475085050808,,,True,0.0001841322028212293,1
김기범,부산,금정구,47.25,True,0.0054416538065139184,,행정,True,0.982647801190329,1
김광희,부산,금정구,47.25,False,-0.8397045959376787,,,True,0.006351096739504335,1
백운전,부산,금정구,47.25,False,-1.5777390179333877,,경영,True,1.653338080553301e-06,1
이성두,,강서구,47.25,False,-0.3501112307050757,,,True,7.527521621255135e-05,1
이병조,부산,강서구,47.25,True,0.20246277147118805,,경영,False,0.0008193549438217175,1
이종환,부산,강서구,47.25,True,-0.36258885428622706,,경영,False,0.08996276712609819,1
조용원,부산,강서구,47.25,False,-0.6176030455857721,,,True,0.9091420529549304,1
공광욱,부산,강서구,47.25,False,-1.3623457465035358,,경영,False,5.497589371892497e-07,1
이주환,부산,연제구,47.25,True,-0.09408935833463226,,,True,0.4467016060923271,1
김화종,부산,연제구,47.25,False,-1.618679921679657,,,True,0.0015877985949119926,1
김성우,부산,,47.25,False,-0.7635138950525154,,,False,0.496379706213525,1
서원조,부산,연제구,47.25,False,-0.10644435876152716,,법,True,0.00015497394733215747,1
이해동,부산,연제구,47.25,True,-0.0283952232638571,,법,True,0.05517591515190387,1
이승연,부산,수영구,47.25,False,-0.15823516326731188,,,False,0.40674452587836296,1
강성태,부산,수영구,47.25,True,0.04309104448266343,,행정,True,0.5881211990401723,1
전봉민,부산,수영구,47.25,True,0.3818697051738383,,,True,0.005128039306144468,1
전재길,부산,수영구,47.25,False,-0.5230530191768797,,,False,6.235775320117407e-06,1
이상갑,부산,사상구,47.25,True,0.029435980305392226,,,True,0.12161385296631773,1
장순열,부산,사상구,47.25,False,-0.15176332413352364,,,False,0.00021915179259934185,1
오보근,부산,사상구,,True,0.08047278026686082,,경영,False,0.021303293452873046,1
이호승,부산,사상구,47.25,False,-0.23722595840452695,,,True,0.8568637017882098,1
김화자,대구,중구,47.25,True,-0.037719842686167925,,,True,0.002448146238475861,1
김태훈,대구,중구,47.25,False,-2.1413556543261425,,,False,0.9919315017966622,1
박문일,대구,중구,,False,-1.804559262375856,,경영,True,0.00395530449882601,1
김기목,대구,중구,47.25,False,-1.2449307119396853,,경영,False,0.0016650474660358,1
이윤원,대구,동구,47.25,True,-0.22273821853926806,,행정,True,0.007074753434256506,1
오세호,대구,동구,47.25,False,-0.5711579040974063,,,False,,1
김영휘,대구,동구,47.25,False,-1.6059642197893873,,법,False,0.002840158164361586,1
권기일,대구,동구,47.25,True,0.2884396892421724,,경영,False,0.0014194725120774965,1
박종봉,대구,동구,47.25,False,-1.3552752170800269,,행정,True,0.000394251958531253,1
김은희,대구,동구,47.25,False,-1.4094138085333645,,,True,0.9564006855446208,1
도재준,대구,동구,47.25,,0.32156293118447143,,,True,0.000260252342896762,1
김종기,대구,동구,47.25,False,-0.4965076101726143,,,False,0.013655991328471472,1
김의식,대구,서구,47.25,True,0.3716848249008089,,,True,0.019789913383389212,1
김재국,대구,서구,47.25,False,-1.6294952289464268,,,False,0.030728226742952964,1
오세광,대구,서구,47.25,False,-1.339988427116788,,,True,0.02527517435308357,1
이재화,대구,서구,47.25,True,-0.0513492947673938,,행정,True,0.11594207297228175,1
정재현,,서구,47.25,False,-2.1250552397647446,,행정,True,0.808074310149506,1
,대구,서구,47.25,False,-0.5436571120404119,,,True,0.00019030239878651002,1
홍창호,대구,남구,47.25,True,0.06790693426586579,,경영,True,0.0022282888941010455,1
김동원,대구,남구,47.25,False,-1.29094077759586,,행정,False,0.9937866024878954,1
서영조,대구,남구,47.25,False,-1.1808821687544704,,,False,0.003345476003012661,1
이재녕,대구,남구,47.25,True,0.5807759745444396,,행정,True,0.0006396326149909192,1
홍진종,대구,남구,47.25,False,,,,True,,1
장경훈,대구,북구,47.25,True,0.4218814903359871,,경영,True,0.08263700983905063,1
방천표,대구,북구,47.25,False,-0.5960763661150182,,,True,,1
양명모,대구,북구,47.25,True,0.2997221409314704,,,True,0.1985125323307244,
김석환,대구,북구,47.25,False,-1.3447962104051154,,경영,True,0.5002809827300888,1
,,북구,47.25,False,-1.5022411083868468,,,False,0.2185694751001363,1
오철환,대구,수성구,47.25,True,-0.2913543046432251,,경영,False,0.03684964976793435,1
김경동,대구,수성구,47.25,False,-1.1330469462312436,,정치,False,0.061149010952676185,1
손병윤,대구,수성구,47.25,False,-1.5891859371563466,,,True,0.000420752745845965,1
백기언,대구,수성구,47.25,False,-1.945598428354535,,경영,True,,1
김덕란,대구,수성구,47.25,True,0.2201024114205424,,법,True,0.00014123411583247608,1
이성수,대구,수성구,47.25,False,-0.82754156406406,,,True,0.267244513218852,1
이영태,대구,수성구,47.25,False,-2.1485849896076883,,경영,False,0.09718993550372657,1
이동희,대구,수성구,,True,0.28243977889397265,,,True,0.5360254412273957,1
정기조,대구,수성구,47.25,False,-0.3924651567745767,,경영,True,0.0009278012630886323,1
박돈규,대구,달서구,47.25,True,0.2211654903319382,,행정,False,0.0032513034252146227,1
한상태,대구,달서구,47.25,False,-0.2964368453507134,,,False,0.014802016241049125,1
도이환,대구,달서구,47.25,True,0.4301185842231184,,정치,True,,1
정연규,대구,달서구,47.25,False,-1.595130676419641,,,False,0.002393284457671761,1
장재홍,대구,달서구,47.25,False,-1.3521717416860413,,,True,0.009055208932973713,1
강재형,대구,,47.25,True,-0.268177736864156,,,True,0.08954658207358403,1
이태용,대구,달서구,47.25,False,-1.5127618423072595,,경영,False,0.14413390193690614,1
박부희,대구,달서구,47.25,False,-0.6008317320370097,,행정,True,0.00032467935608775604,1
박상태,대구,달서구,47.25,True,0.4225766724511276,,,True,0.02760005732113215,1
이해두,대구,달서구,47.25,False,-0.5468688408953437,,경영,False,0.0008634522257466997,1
김원구,대구,달서구,47.25,True,0.017427826990313828,,,,0.11128595815770727,1
박정숙,대구,달서구,47.25,False,-0.7885378343561255,,,True,0.5918204491549399,1
