,성명,지역,선거구명,선거 종류,회차,기호,성별,정당명,연령,직업,여당평가,당선여부,득표수(득표율),학교,과목,경력_지역,인지도,지역구분
23977,윤석진,충북,영동군,구·시·군의회의원선거,5,3,남,con,42,정당인,47.25,0,-1.6968795730705686,,,0,0.05795317808296966,1
23978,오병택,충북,영동군,구·시·군의회의원선거,5,3,남,con,55,,47.25,0,-2.1196135054813086,,,0,0.0002986546763333004,1
23979,이경현,충북,영동군,구·시·군의회의원선거,5,3,남,con,70,정당인,47.25,0,-2.6323729509383136,,,0,0.13856296366136062,1
23980,한순희,충북,영동군,구·시·군의회의원선거,5,3,여,rem,56,정당인,47.25,0,-3.05600237224252,,,0,0.0060367320508973085,1
23981,전영무,충북,영동군,구·시·군의회의원선거,5,3,남,rem,59,,47.25,0,-2.392769397024253,,,0,0.00045344720903756216,1
23982,장준학,충북,영동군,구·시·군의회의원선거,5,3,남,rem,57,,47.25,0,-2.8262005493585556,,,0,0.0033789546815073054,1
23983,박계용,충북,영동군,구·시·군의회의원선거,5,3,남,con,53,,47.25,1,-0.8034780424506336,,,0,0.0027393169421436334,1
23984,정진세,충북,영동군,구·시·군의회의원선거,5,3,남,con,62,,47.25,0,-1.0602591584280254,,경영,0,0.004515336462162244,1
23985,한만희,충북,영동군,구·시·군의회의원선거,5,3,남,con,47,,47.25,0,-0.9116809934427279,,,0,0.01730494122842728,1
23986,신경용,충북,영동군,구·시·군의회의원선거,5,3,남,rem,58,,47.25,0,-2.147354898275441,,,0,0.0038589402627729275,1
23987,이양근,충북,영동군,구·시·군의회의원선거,5,1,남,con,53,,47.25,1,-0.5099323677887759,,,0,0.0031247586654382,1
23988,손정규,충북,영동군,구·시·군의회의원선거,5,2,남,rev,58,,47.25,0,-1.0041026853215624,,,0,0.00024740487396463786,1
23989,정창용,충북,영동군,구·시·군의회의원선거,5,3,남,con,61,,47.25,0,-0.7802610533217142,,,0,0.021501749379018137,1
23990,안종철,충북,보은군,구·시·군의회의원선거,5,2,남,rev,64,,47.25,0,-1.0998392826870784,,,0,0.01372556612503357,1
23991,김응선,충북,보은군,구·시·군의회의원선거,5,3,남,con,45,,47.25,1,-1.0056894101326845,,,0,0.006300085520701934,1
23992,정희덕,충북,보은군,구·시·군의회의원선거,5,3,남,con,65,정당인,47.25,0,-1.0615428765104964,,,0,0.00010471296453926756,1
23993,구본선,충북,보은군,구·시·군의회의원선거,5,3,남,rem,61,,47.25,0,-1.4286618591279456,,행정,1,0.028502264772566996,1
23994,구상회,충북,보은군,구·시·군의회의원선거,5,3,남,con,47,,47.25,1,-1.363591405173276,,,0,0.0036674763001164875,1
23995,권규식,충북,보은군,구·시·군의회의원선거,5,3,남,con,57,,47.25,0,-2.206822731404942,,,0,5.961007491358317e-05,1
23996,김응철,충북,보은군,구·시·군의회의원선거,5,3,남,rev,60,,47.25,0,-1.4266718124009956,,,0,0.0038616155674513304,1
23997,정광범,충북,보은군,구·시·군의회의원선거,5,3,남,rev,60,,47.25,0,-1.8151708516623781,,,0,0.2804706606793321,1
23998,최상길,충북,보은군,구·시·군의회의원선거,5,3,남,con,53,,47.25,0,-1.8964329357348428,,,0,0.003211581812834915,1
23999,임희순,충북,보은군,구·시·군의회의원선거,5,3,남,con,64,,47.25,0,-1.8346626299521347,,,0,0.00036575341896083593,1
24000,원갑희,충북,보은군,구·시·군의회의원선거,5,3,남,rem,45,,47.25,0,-2.7441846684498046,,,0,0.0013851995525107214,1
24001,박범출,충북,보은군,구·시·군의회의원선거,5,1,남,con,45,,47.25,1,-1.252848868078808,,,0,0.000183963659091428,1
24002,오규택,충북,보은군,구·시·군의회의원선거,5,2,남,rev,49,,47.25,0,-1.6696458221032993,,,0,0.018102844681320056,1
24003,이달권,충북,보은군,구·시·군의회의원선거,5,3,남,con,53,,47.25,0,-1.4551930662147576,,,0,5.342781064088716e-05,1
24004,윤석영,충북,보은군,구·시·군의회의원선거,5,3,남,con,50,,47.25,0,-1.6068746300309356,,,0,0.5501163047468393,1
24005,이재열,충북,보은군,구·시·군의회의원선거,5,3,남,con,51,정당인,47.25,0,-1.5310092283453784,,행정,0,0.08940204220472688,1
24006,구연재,충북,보은군,구·시·군의회의원선거,5,3,남,rem,66,,47.25,0,-3.023723019024208,,,0,0.0004868901084197301,1
24007,김규원,충북,옥천군,구·시·군의회의원선거,5,3,남,con,64,,47.25,1,-1.8516466822654072,,,0,0.03240860101964136,1
24008,곽준상,충북,옥천군,구·시·군의회의원선거,5,3,남,con,48,,47.25,0,-1.894165845113749,,경영,0,0.0005455194309318558,1
24009,임만재,충북,옥천군,구·시·군의회의원선거,5,2,남,rev,49,정당인,47.25,0,-2.24960165735909,고려대,행정,1,0.003791849119478206,1
24010,박한범,충북,옥천군,구·시·군의회의원선거,5,3,남,con,48,정당인,47.25,0,-1.4062589448501437,,,0,0.022427430455841675,1
24011,박희태,충북,옥천군,구·시·군의회의원선거,5,3,남,con,59,,47.25,0,-1.8391982968087754,,행정,0,0.40289162654942606,1
24012,김흥배,충북,옥천군,구·시·군의회의원선거,5,3,남,rev,48,정당인,47.25,0,-3.8065321456616887,,,0,0.0029105784462885712,1
24013,천영귀,충북,옥천군,구·시·군의회의원선거,5,3,남,rem,59,,47.25,0,-2.1750357720470705,,,0,,1
24014,고명근,충북,옥천군,구·시·군의회의원선거,5,3,남,rem,50,,47.25,0,-2.995531450177475,,,0,0.0015989842400190475,1
24015,오한흥,충북,옥천군,구·시·군의회의원선거,5,3,남,rem,51,,47.25,0,-2.7895151432777827,,행정,0,1.7167930541463868e-05,1
24016,유길종,충북,옥천군,구·시·군의회의원선거,5,3,남,rem,65,,47.25,0,-3.2192737556334996,,,0,0.017531099659371042,1
24017,민경술,충북,옥천군,구·시·군의회의원선거,5,1,남,con,61,,47.25,1,-1.0337094024326832,,,0,0.0001826494344462315,1
24018,박찬웅,충북,옥천군,구·시·군의회의원선거,5,3,남,con,67,,47.25,0,-1.0824291653800153,,법,0,0.10006396471921208,1
24019,황규상,충북,옥천군,구·시·군의회의원선거,5,3,남,rem,55,,47.25,0,-1.5611847941123727,,,0,0.001070845488025502,1
24020,김천진,충북,옥천군,구·시·군의회의원선거,5,3,남,rem,48,,47.25,0,-1.4816045409242156,,행정,0,4.093952514306649e-05,1
24021,신윤식,충북,옥천군,구·시·군의회의원선거,5,3,남,rem,63,,47.25,0,-2.392433620730269,,,0,0.014873502199711104,1
24022,정완영,충북,옥천군,구·시·군의회의원선거,5,3,남,con,59,,47.25,1,-1.2957728401205764,,,0,0.013707287609304411,1
24023,유만정,충북,옥천군,구·시·군의회의원선거,5,3,남,con,50,,47.25,0,-1.4104337972233234,,,0,2.21443486442315e-06,1
24024,안효익,충북,옥천군,구·시·군의회의원선거,5,3,남,con,44,,47.25,0,-1.2019136186370079,,행정,0,0.003608191399336984,1
24025,강병덕,충북,옥천군,구·시·군의회의원선거,5,3,남,con,60,정당인,47.25,0,-2.1887326784796044,,,0,0.005518467400366752,1
24026,육동일,충북,옥천군,구·시·군의회의원선거,5,3,남,rem,60,,47.25,0,-1.2994131246822405,,,0,0.37680908093805027,1
24027,이한철,충북,음성군,구·시·군의회의원선거,5,3,남,con,56,,47.25,1,-1.537631373452467,,,0,0.089898196055855,3
24028,반광홍,충북,음성군,구·시·군의회의원선거,5,3,남,con,64,,47.25,0,-2.2927245284666666,,,0,,3
24029,정태완,충북,음성군,구·시·군의회의원선거,5,3,남,rev,55,,47.25,0,-1.7082602467578838,,,0,0.00016348415546205616,3
24030,손수종,충북,음성군,구·시·군의회의원선거,5,3,남,rev,58,,47.25,0,-2.096793046991036,,행정,0,5.5126341886498e-06,3
24031,신대철,충북,음성군,구·시·군의회의원선거,5,3,남,rev,55,,47.25,0,-2.3767735599223583,,,0,0.1376446991822665,3
24032,신원균,충북,음성군,구·시·군의회의원선거,5,3,남,con,39,,47.25,0,-3.0550042914019633,,행정,1,0.0027941185800797164,3
24033,김대회,충북,음성군,구·시·군의회의원선거,5,3,남,rev,48,,47.25,0,-2.395808025119284,,,0,0.002101066615009345,3
24034,최임순,충북,음성군,구·시·군의회의원선거,5,3,여,rem,58,,47.25,0,-2.836055600825146,,,0,0.0005413086366232704,3
24035,성의모,충북,음성군,구·시·군의회의원선거,5,3,남,rem,52,,47.25,0,-3.7080936730377405,,,0,0.0003956388720816712,3
24036,고희철,충북,음성군,구·시·군의회의원선거,5,3,남,rem,59,,47.25,0,-2.8131175509049933,,행정,0,0.0005560818962900891,3
24037,안해원,충북,음성군,구·시·군의회의원선거,5,3,남,rem,52,,47.25,0,-2.5159456777580385,,경영,0,0.0004117260556974858,3
24038,남궁유,충북,음성군,구·시·군의회의원선거,5,3,남,con,62,,47.25,1,-1.2066703285001876,,,0,0.0007102828693557226,3
24039,한길수,충북,음성군,구·시·군의회의원선거,5,3,남,con,47,,47.25,0,-1.8109893518430242,,,0,0.0026844705939795474,3
24040,조천희,충북,음성군,구·시·군의회의원선거,5,3,남,rev,60,,47.25,0,-1.1524210563509032,,,0,0.0010905290848123258,3
24041,신동민,충북,음성군,구·시·군의회의원선거,5,3,남,rev,44,,47.25,0,-1.8517025051950884,,,0,0.05133388197773014,3
24042,윤병호,충북,음성군,구·시·군의회의원선거,5,3,남,con,50,,47.25,0,-2.711968207933312,,경제,0,0.4149012221157408,3
24043,윤성한,충북,음성군,구·시·군의회의원선거,5,3,남,rem,43,,47.25,0,-3.100530321025846,,,0,0.14221378249471386,3
24044,이준구,충북,음성군,구·시·군의회의원선거,5,3,남,rem,60,,47.25,0,-2.0197728281253555,,행정,0,0.11908205119020793,3
24045,손달섭,충북,음성군,구·시·군의회의원선거,5,3,남,con,59,정당인,47.25,1,-1.120933036775811,,,0,0.0007653093142121659,3
24046,윤창규,충북,음성군,구·시·군의회의원선거,5,3,남,con,48,,47.25,0,-1.281016187262926,,,0,0.0013707141585810017,3
24047,이대웅,충북,음성군,구·시·군의회의원선거,5,3,남,rev,57,,47.25,0,-0.9012280618383268,,,0,0.00786500676827318,3
24048,진의장,충북,음성군,구·시·군의회의원선거,5,3,남,rev,55,,47.25,0,-1.8175575615498998,,,0,0.00409223721892973,3
24049,김기찬,충북,음성군,구·시·군의회의원선거,5,3,남,rem,50,,47.25,0,-2.40341463388283,,,0,0.01937867952990984,3
24050,김동구,충북,진천군,구·시·군의회의원선거,5,3,남,con,51,정당인,47.25,1,-2.120263536200091,,,0,0.013622236715932358,3
24051,이완식,충북,진천군,구·시·군의회의원선거,5,3,여,con,56,,47.25,0,-2.9441783928457474,,,0,0.0009144202535284349,3
24052,최관노,충북,진천군,구·시·군의회의원선거,5,3,남,con,42,정당인,47.25,0,-2.958602221625413,,,0,7.73508608700591e-06,3
24053,박재근,충북,진천군,구·시·군의회의원선거,5,3,남,rev,47,정당인,47.25,0,-2.331940194674709,,,0,0.025877247112710333,3
24054,이규창,충북,진천군,구·시·군의회의원선거,5,3,남,rev,58,정당인,47.25,0,-1.8777787536966406,,행정,0,0.2406005386291462,3
24055,박양규,충북,진천군,구·시·군의회의원선거,5,3,남,rev,54,,47.25,0,-2.1583571258140326,,,0,0.001424620957766028,3
24056,김상봉,충북,진천군,구·시·군의회의원선거,5,3,남,rev,51,정당인,47.25,0,-2.0633182985898624,,,1,0.017080301795844695,3
24057,류창현,충북,진천군,구·시·군의회의원선거,5,3,남,rev,49,정당인,47.25,0,-2.826808930582948,,행정,0,0.0013016775353427072,3
24058,황준원,충북,진천군,구·시·군의회의원선거,5,3,남,rem,44,,47.25,0,-2.4352033093842027,,,0,0.0029802550828172633,3
24059,임상은,충북,진천군,구·시·군의회의원선거,5,3,남,rem,62,,47.25,0,-2.3427288914896627,,경영,0,0.0005219130791142606,3
24060,신창섭,충북,진천군,구·시·군의회의원선거,5,3,남,rem,60,정당인,47.25,0,-2.2332267912088564,,경영,0,0.005377631166319444,3
24061,봉수근,충북,진천군,구·시·군의회의원선거,5,3,남,con,60,정당인,47.25,1,-1.7824718875406744,,,0,,3
24062,오한근,충북,진천군,구·시·군의회의원선거,5,3,남,con,61,정당인,47.25,0,-2.2971582376799264,,,0,5.0447353492832756e-05,3
24063,장동현,충북,진천군,구·시·군의회의원선거,5,3,남,con,49,,47.25,0,-2.470246872898003,,,0,0.011872488052183548,3
24064,염정환,충북,진천군,구·시·군의회의원선거,5,3,남,rev,60,,47.25,0,-1.8520651240548687,,,0,0.0021506732947474162,3
24065,정성호,충북,진천군,구·시·군의회의원선거,5,3,남,rev,59,정당인,47.25,0,-2.396402487648046,,,0,0.50375949020243,3
24066,윤근량,충북,진천군,구·시·군의회의원선거,5,3,남,rev,56,정당인,47.25,0,-2.5388644439092913,,,0,0.0004605570839913718,3
24067,김기형,충북,진천군,구·시·군의회의원선거,5,3,남,rev,43,,47.25,0,-1.9877705652680502,,법,1,0.011889912972792883,3
24068,김덕규,충북,진천군,구·시·군의회의원선거,5,3,남,rem,52,,47.25,0,-2.2771624511189597,,,0,0.013444538189542315,3
24069,이면우,충북,진천군,구·시·군의회의원선거,5,3,남,rem,52,,47.25,0,-3.292528734442966,,,0,0.00272832867065137,3
24070,정현구,충북,진천군,구·시·군의회의원선거,5,3,남,rem,61,,47.25,0,-2.899401164615559,,행정,0,0.0024246214997559693,3
24071,정용기,충북,진천군,구·시·군의회의원선거,5,3,남,rem,73,,47.25,0,-2.899401164615559,,,0,0.1415103652658033,3
24072,지백만,충북,괴산군,구·시·군의회의원선거,5,3,남,con,56,,47.25,1,-1.9553971756465516,,,0,1.537327485596467e-07,3
24073,정영묵,충북,괴산군,구·시·군의회의원선거,5,3,남,con,45,,47.25,0,-2.2263433461763484,,행정,0,1.8757239903354747e-05,3
24074,신동운,충북,괴산군,구·시·군의회의원선거,5,3,남,rev,62,,47.25,0,-1.6136231134161918,,,0,0.0024363472899269372,3
24075,정응태,충북,괴산군,구·시·군의회의원선거,5,3,남,rev,51,,47.25,0,-2.5802870814452468,,,0,5.970566991588276e-06,3
24076,신정호,충북,괴산군,구·시·군의회의원선거,5,3,남,rem,40,,47.25,0,-2.4424061877160907,,,0,0.049742990548061854,3
24077,김한수,충북,괴산군,구·시·군의회의원선거,5,3,남,rem,56,,47.25,0,-2.6004123786880897,,,0,0.1852270670253609,3
24078,이재호,충북,괴산군,구·시·군의회의원선거,5,3,남,rem,58,,47.25,0,-2.144880163835447,,,0,0.05791833285974855,3
24079,김갑수,충북,괴산군,구·시·군의회의원선거,5,3,남,rem,61,,47.25,0,-2.062896152083132,,,0,0.19732849250599338,3
24080,김병준,충북,괴산군,구·시·군의회의원선거,5,3,남,rem,60,,47.25,0,-1.8173887551777974,,,0,0.4853797522958631,3
24081,이호훈,충북,괴산군,구·시·군의회의원선거,5,1,남,con,64,,47.25,0,-1.141406643769952,,행정,0,2.333095061788206e-05,3
24082,이광희,충북,괴산군,구·시·군의회의원선거,5,3,남,rem,52,,47.25,1,-0.8566678047892724,,,1,0.02051107269230452,3
24083,홍관표,충북,괴산군,구·시·군의회의원선거,5,3,남,rem,51,,47.25,0,-0.9345786646382843,,,0,0.0005493771949034885,3
24084,조흥선,충북,괴산군,구·시·군의회의원선거,5,3,남,rem,49,,47.25,0,-1.7915685384398856,,,0,2.80959850815906e-07,3
24085,박연섭,충북,괴산군,구·시·군의회의원선거,5,3,남,con,52,,47.25,1,-0.893308016887344,,,0,0.0006034282877703713,3
24086,윤홍득,충북,괴산군,구·시·군의회의원선거,5,3,남,con,49,,47.25,0,-1.7732145872239176,,,0,1.4764313513153626e-07,3
24087,노병엽,충북,괴산군,구·시·군의회의원선거,5,2,남,rev,51,,47.25,0,-1.61556767792397,,,0,1.1764268340090196e-06,3
24088,장효배,충북,괴산군,구·시·군의회의원선거,5,3,남,rem,42,,47.25,0,-1.2245819128418238,,행정,1,8.330652568850908e-07,3
24089,신송규,충북,괴산군,구·시·군의회의원선거,5,3,남,rem,45,,47.25,0,-1.8811472731915844,,,0,0.00025248871472866935,3
24090,김재룡,충북,증평군,구·시·군의회의원선거,5,3,남,con,50,,47.25,1,-1.8844076533235496,,행정,0,0.04226298413833999,3
24091,지영섭,충북,증평군,구·시·군의회의원선거,5,3,남,con,51,,47.25,0,-2.140434510237497,,행정,0,0.00025988356603591755,3
24092,우종한,충북,증평군,구·시·군의회의원선거,5,3,남,con,43,정당인,47.25,0,-2.390250706186272,,행정,0,0.01314611361070882,3
24093,윤해명,충북,증평군,구·시·군의회의원선거,5,3,남,rev,43,,47.25,0,-1.4427181501443935,,,1,0.014298694581157392,3
24094,장천배,충북,증평군,구·시·군의회의원선거,5,3,남,rev,50,정당인,47.25,0,-1.8225098623842764,,,1,0.012909676364908886,3
24095,최병진,충북,증평군,구·시·군의회의원선거,5,3,남,rem,62,,47.25,0,-4.614233467699712,,경영,0,0.0461270276828438,3
24096,연규영,충북,증평군,구·시·군의회의원선거,5,3,남,rem,56,,47.25,0,-2.4378583587428966,,,0,0.0001455187436327382,3
24097,박인석,충북,증평군,구·시·군의회의원선거,5,3,남,rem,46,,47.25,0,-2.272352082333852,,,0,0.28510282900604783,3
24098,엄대섭,충북,증평군,구·시·군의회의원선거,5,3,남,rem,48,,47.25,0,-2.510407189613822,,경영,0,0.06368525495505924,3
24099,송원호,충북,증평군,구·시·군의회의원선거,5,3,남,rem,53,,47.25,0,-2.7390874481645557,,,0,0.025177225986894335,3
24100,이상학,충북,증평군,구·시·군의회의원선거,5,1,남,con,51,,47.25,0,-2.0877153760172322,,,0,0.22159837199197735,3
24101,연종석,충북,증평군,구·시·군의회의원선거,5,2,남,rev,37,,47.25,1,-0.517050632751835,,,0,0.018472837475361263,3
24102,박석규,충북,증평군,구·시·군의회의원선거,5,3,남,rem,51,,47.25,0,-1.719393119470237,,,0,0.03658107375433027,3
24103,신동숙,충북,증평군,구·시·군의회의원선거,5,3,여,rem,51,,47.25,0,-2.6610441587262796,,,0,0.008225878931985812,3
24104,안성호,충북,증평군,구·시·군의회의원선거,5,3,남,rem,58,,47.25,0,-1.8837737429329866,,,0,0.2099073720250636,3
24105,연규현,충북,증평군,구·시·군의회의원선거,5,3,남,rem,63,,47.25,0,-1.8156774884412,,,0,0.002099257185652927,3
24106,유영오,충남,천안시 서북구,구·시·군의회의원선거,5,3,남,con,44,정당인,47.25,1,-0.3930859748809874,,,0,0.0002568476928883676,2
24107,최희태,충남,천안시 서북구,구·시·군의회의원선거,5,3,남,con,63,,47.25,0,-1.8217798664509612,고려대,,0,0.0007296480545767938,2
24108,주명식,충남,천안시 서북구,구·시·군의회의원선거,5,3,남,con,63,,47.25,0,-0.2901574895720918,서울대,,0,0.0006377089264562358,2
24109,김병학,충남,천안시 서북구,구·시·군의회의원선거,5,3,남,con,57,,47.25,1,-1.5013247691780343,,,1,0.0026548390380682916,2
24110,이준용,충남,천안시 서북구,구·시·군의회의원선거,5,3,남,con,37,,47.25,0,-1.7517787027274032,,경영,0,0.03673990659943461,2
24111,김영수,충남,천안시 서북구,구·시·군의회의원선거,5,2,남,rev,41,,47.25,0,-0.6512596327712555,,,0,0.10902053531267693,2
24112,이광복,충남,천안시 서북구,구·시·군의회의원선거,5,3,남,con,48,,47.25,0,-1.7109304921467428,,,0,0.008775005366002316,2
24113,정윤석,충남,천안시 서북구,구·시·군의회의원선거,5,3,남,con,52,정당인,47.25,0,-2.904655314464249,,,0,0.09227527673039207,2
24114,이영우,충남,천안시 서북구,구·시·군의회의원선거,5,3,남,rev,45,정당인,47.25,0,-2.8887032833287436,,,0,0.024172723869340048,2
24115,임필재,충남,천안시 서북구,구·시·군의회의원선거,5,3,여,rem,64,,47.25,0,-3.0187671295377676,,,1,3.303325240089027e-05,2
24116,도병국,충남,천안시 서북구,구·시·군의회의원선거,5,3,남,con,39,,47.25,1,-1.403296250889648,,경영,0,0.001213099863447983,2
24117,정도희,충남,천안시 서북구,구·시·군의회의원선거,5,3,남,con,44,정당인,47.25,0,-1.5237221978920423,고려대,행정,0,0.0014225396552341291,2
24118,김영숙,충남,천안시 서북구,구·시·군의회의원선거,5,2,여,rev,43,,47.25,0,-0.8873914535577969,,,1,0.026142905309721097,2
24119,김진수,충남,천안시 서북구,구·시·군의회의원선거,5,3,남,con,45,,47.25,0,-1.6376145333416572,,,1,0.5711360320546692,2
24120,윤태웅,충남,천안시 서북구,구·시·군의회의원선거,5,3,남,con,51,,47.25,0,-2.7832613355367735,,,0,0.06195809466240791,2
24121,이윤상,충남,천안시 서북구,구·시·군의회의원선거,5,3,남,rev,45,정당인,47.25,0,-2.323800499891236,,,1,0.038139695917341045,2
24122,안상국,충남,천안시 서북구,구·시·군의회의원선거,5,3,남,con,51,,47.25,1,-1.1567592927248518,,행정,1,0.0014089493046702062,2
24123,서영경,충남,천안시 서북구,구·시·군의회의원선거,5,3,남,con,49,,47.25,0,-2.3160144199677104,,,0,0.005653306776770934,2
24124,장기수,충남,천안시 서북구,구·시·군의회의원선거,5,2,남,rev,41,,47.25,0,-0.49586340901255216,,경영,0,0.008352086750557819,2
24125,주일원,충남,천안시 서북구,구·시·군의회의원선거,5,3,남,con,41,정당인,47.25,0,-1.939855640146607,,,0,0.0005547565943290423,2
24126,김진관,충남,천안시 서북구,구·시·군의회의원선거,5,3,남,con,51,,47.25,0,-2.483948336346189,,경영,0,0.008706486596850992,2
24127,이돈국,충남,천안시 서북구,구·시·군의회의원선거,5,3,남,rem,45,,47.25,0,-3.50382689880875,,,0,1.6521671763056958e-05,2
24128,신용일,충남,천안시 동남구,구·시·군의회의원선거,5,3,남,con,43,,47.25,1,-1.8009456444268548,,행정,0,0.003231895432157351,2
24129,유제국,충남,천안시 동남구,구·시·군의회의원선거,5,3,남,con,41,,47.25,0,-1.8492598891077439,서울대,경영,0,0.0010712026544378965,2
24130,허욱,충남,천안시 동남구,구·시·군의회의원선거,5,3,남,con,57,,47.25,0,-2.3569234561744015,,행정,0,0.006133241094007488,2
24131,전종한,충남,천안시 동남구,구·시·군의회의원선거,5,3,남,rev,43,,47.25,0,-1.2173111591719115,고려대,행정,0,0.0016480398906409386,2
24132,오종석,충남,천안시 동남구,구·시·군의회의원선거,5,3,남,rev,51,정당인,47.25,0,-2.0367518151870474,,법,0,0.004673875228177554,2
24133,김남학,충남,천안시 동남구,구·시·군의회의원선거,5,3,남,con,49,정당인,47.25,0,-2.276246656110018,,,0,1.2212668476184911e-05,2
24134,이윤숙,충남,천안시 동남구,구·시·군의회의원선거,5,3,여,con,49,정당인,47.25,0,-3.035841685480441,,,0,0.001249766772404377,2
24135,이재곤,충남,천안시 동남구,구·시·군의회의원선거,5,3,남,rem,55,,47.25,0,-3.6954317748950856,,,0,0.012802441526106054,2
24136,김용기,충남,천안시 동남구,구·시·군의회의원선거,5,3,남,rev,38,,47.25,0,-4.050907019657207,,,1,0.006031395214865296,2
24137,김종성,충남,천안시 동남구,구·시·군의회의원선거,5,3,남,rem,57,,47.25,0,-2.6556571890885183,,,0,0.010252699069417585,2
24138,김동욱,충남,천안시 동남구,구·시·군의회의원선거,5,3,남,con,52,,47.25,1,-1.4807994323884102,,행정,0,0.8564581529318137,2
24139,전종배,충남,천안시 동남구,구·시·군의회의원선거,5,3,남,con,41,,47.25,0,-1.672474798034159,,행정,0,6.32287789348527e-05,2
24140,황천순,충남,천안시 동남구,구·시·군의회의원선거,5,2,남,rev,37,,47.25,0,-0.8947295747914905,,,1,0.000275469656197952,2
24141,조강석,충남,천안시 동남구,구·시·군의회의원선거,5,3,남,con,41,,47.25,0,-1.5447213375213797,,법,0,0.0016032691202771685,2
24142,이혜란,충남,천안시 동남구,구·시·군의회의원선거,5,3,여,con,37,,47.25,0,-2.200409464352662,,,0,0.010187071250491207,2
24143,이용후,충남,천안시 동남구,구·시·군의회의원선거,5,3,남,rev,37,정당인,47.25,0,-2.6523677514293933,고려대,,0,0.0005398749131981141,2
24144,최민기,충남,천안시 동남구,구·시·군의회의원선거,5,3,남,con,45,,47.25,1,-0.6992521353040738,,행정,0,0.08327420170697564,2
24145,인치견,충남,천안시 동남구,구·시·군의회의원선거,5,2,남,rev,45,,47.25,0,-0.7105158408328829,,경영,1,0.0004219119024592373,2
24146,임상덕,충남,천안시 동남구,구·시·군의회의원선거,5,3,남,con,52,정당인,47.25,0,-0.8997826583031668,,행정,0,7.00501889613431e-05,2
24147,이학원,충남,공주시,구·시·군의회의원선거,5,1,남,con,49,,47.25,0,-2.4687082977241857,,,0,0.00011698684361295127,1
24148,우영길,충남,공주시,구·시·군의회의원선거,5,2,남,rev,61,,47.25,1,-1.028756626252918,,,0,0.00010896797959870821,1
24149,윤홍중,충남,공주시,구·시·군의회의원선거,5,3,남,con,53,,47.25,0,-0.9721460066317524,,행정,0,8.287535687539152e-05,1
24150,이동섭,충남,공주시,구·시·군의회의원선거,5,3,남,con,63,,47.25,0,-1.4924059955343467,,,0,0.017433517849556462,1
24151,윤구병,충남,공주시,구·시·군의회의원선거,5,3,남,rem,53,,47.25,0,-1.6877738595392464,,,0,0.002176253907923952,1
24152,김선태,충남,공주시,구·시·군의회의원선거,5,1,남,con,54,,47.25,0,-1.9517896368399077,,행정,0,0.007960259501619792,1
24153,김동일,충남,공주시,구·시·군의회의원선거,5,2,남,rev,37,정당인,47.25,1,-1.67250163185857,,행정,1,0.004825759184983837,1
24154,이창선,충남,공주시,구·시·군의회의원선거,5,3,남,con,50,,47.25,0,-1.6961074854843985,,,0,0.00467737109188801,1
24155,임성란,충남,공주시,구·시·군의회의원선거,5,3,여,con,48,,47.25,0,-2.80005972748772,,,0,3.3561309261689578e-06,1
24156,박기영,충남,공주시,구·시·군의회의원선거,5,3,남,con,52,,47.25,0,-1.542449868052662,,행정,0,0.5558813524293506,1
24157,김태룡,충남,공주시,구·시·군의회의원선거,5,3,남,rem,63,,47.25,0,-2.0423739107899856,,,0,0.0039431174002113765,1
24158,이상욱,충남,공주시,구·시·군의회의원선거,5,3,남,rem,47,,47.25,0,-2.55290259661067,,,0,0.012399712535580762,1
24159,이천복,충남,공주시,구·시·군의회의원선거,5,3,남,rem,50,,47.25,0,-2.614697482952727,,,0,1.6484717098338192e-05,1
24160,노인우,충남,공주시,구·시·군의회의원선거,5,3,남,rem,62,,47.25,0,-3.1429163499439654,,,0,8.158794866378719e-05,1
24161,이동윤,충남,공주시,구·시·군의회의원선거,5,1,남,con,58,,47.25,0,-2.6757771048967482,,,1,0.02988870110218761,1
24162,이해선,충남,공주시,구·시·군의회의원선거,5,2,남,rev,53,,47.25,0,-1.5764391497928132,,,0,0.0041004476930383525,1
24163,한명덕,충남,공주시,구·시·군의회의원선거,5,3,남,con,57,,47.25,1,-1.2108600276261487,,,1,3.3790171135166104e-06,1
24164,김응수,충남,공주시,구·시·군의회의원선거,5,3,남,con,56,,47.25,0,-1.3575975599972372,,,0,0.1069546209789188,1
24165,박종숙,충남,공주시,구·시·군의회의원선거,5,3,여,rem,53,,47.25,0,-2.378216253623402,,,0,0.0021183167300385737,1
24166,한상규,충남,공주시,구·시·군의회의원선거,5,3,남,rem,46,,47.25,0,-1.9801356087628148,,,0,0.04540730335778331,1
24167,정연용,충남,공주시,구·시·군의회의원선거,5,3,남,rem,62,,47.25,0,-2.4615298547859785,,,0,6.5404145087277375e-06,1
24168,박병수,충남,공주시,구·시·군의회의원선거,5,1,남,con,59,,47.25,1,-1.8082565845828344,,,0,0.004732516570583049,1
24169,오연근,충남,공주시,구·시·군의회의원선거,5,3,남,con,40,정당인,47.25,0,-2.076075668424731,,경영,0,0.00027243221852602624,1
24170,고광철,충남,공주시,구·시·군의회의원선거,5,3,남,con,51,,47.25,0,-1.3763571760422277,,행정,0,0.0007360945076673692,1
24171,김규영,충남,공주시,구·시·군의회의원선거,5,3,남,con,61,,47.25,0,-2.006312573337227,,,0,0.0008885504988744461,1
